Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1,Shimmer 1
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,VSenseBatt,VSenseReg,Magnetometer X,Magnetometer Y,Magnetometer Z,Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,VSenseBatt,VSenseReg,Magnetometer X,Magnetometer Y,Magnetometer Z
RAW,RAW,RAW,RAW,RAW,RAW,RAW,RAW,RAW,RAW,RAW,RAW,CAL,CAL,CAL,CAL,CAL,CAL,CAL,CAL,CAL,CAL,CAL,CAL
No unit,No unit,No unit,No unit,No unit,No unit,No unit,No unit,No unit,No unit,No unit,No unit,mSecs,m/(sec^2),m/(sec^2),m/(sec^2),deg/sec,deg/sec,deg/sec,mVolts,mVolts,local,local,local
23425,1880,2276,2631,1843,1637,1815,2388,2313,-151,-13,-512,16714.8742675781,7.23502825198044,5.85267933401661,26.7320665983388,-0.71916021310485,1.27568534416568,-0.0398969111454106,3498.9010989011,3368.67692307692,0.114570361145704,0.274193548387097,0.565051020408163
24065,1889,2285,2620,1841,1638,1816,2387,2318,-143,-6,-518,16734.4055175781,6.8580059399889,6.21733706734568,26.2662932654325,-0.381071408514937,2.11695161021637,-0.424492295580619,3497.4358974359,3375.95897435897,0.12453300124533,0.28287841191067,0.572704081632653
24705,1875,2271,2646,1844,1643,1817,2389,2314,-141,-14,-508,16753.9367675781,7.45153140547264,5.64653296019901,27.3467039800995,1.38709923273121,0.827351524123954,-0.73786871623984,3500.3663003663,3370.13333333333,0.127023661270237,0.272952853598015,0.559948979591837
25345,1888,2267,2628,1847,1638,1815,2389,2324,-153,-11,-518,16773.4680175781,6.89233853532765,5.49376841650119,26.6231583498815,-0.338983632668754,-0.413418168387803,0.00148869071438099,3500.3663003663,3384.69743589744,0.112079701120797,0.276674937965261,0.572704081632653
25985,1880,2264,2636,1841,1640,1817,2391,2322,-140,-6,-508,16792.9992675781,7.2298636244742,5.37043924689856,26.9560753101446,0.320716797404135,2.11012303609008,-0.784851795185704,3503.2967032967,3381.78461538462,0.12826899128269,0.28287841191067,0.559948979591837
26625,1904,2264,2642,1844,1649,1816,2386,2318,-147,-11,-513,16812.5305175781,6.2342235309504,5.36823727393078,27.1762726069225,3.46308880458991,0.777490755846606,-0.320819874231126,3495.9706959707,3375.95897435897,0.119551681195517,0.276674937965261,0.566326530612245
27265,1878,2243,2631,1841,1646,1815,2389,2322,-147,-14,-515,16832.0617675781,7.29329212307561,4.53200734524801,26.7992654751991,2.38936260778821,2.05291850633811,0.00672888202900208,3500.3663003663,3381.78461538462,0.119551681195517,0.272952853598015,0.568877551020408
27905,1886,2263,2636,1846,1650,1814,2382,2311,-143,-14,-519,16851.5930175781,6.97900385411996,5.33046943394615,26.9530566053851,3.81210068296982,-0.085291607279616,0.452479681010981,3490.10989010989,3365.7641025641,0.12453300124533,0.272952853598015,0.573979591836735
28545,1900,2258,2630,1842,1642,1814,2388,2320,-147,-9,-520,16871.1242675781,6.38687964416117,5.13288906860547,26.711093139453,1.00136854697817,1.65341507987704,0.361490904548015,3498.9010989011,3378.87179487179,0.119551681195517,0.279156327543424,0.575255102040816
29185,1863,2273,2641,1846,1647,1813,2387,2315,-141,-8,-510,16890.6555175781,7.94928739483911,5.72847437971089,27.1525620289112,2.76309025482852,-0.0713768653528827,0.805753012815613,3497.4358974359,3371.58974358974,0.127023661270237,0.280397022332506,0.5625
29825,1899,2306,2625,1846,1646,1814,2385,2306,-137,-7,-508,16910.1867675781,6.46111198967608,7.05583569544979,26.416430455021,2.42321179408093,-0.0569469360778019,0.424135009809167,3494.50549450549,3358.48205128205,0.13200498132005,0.281637717121588,0.559948979591837
30465,1871,2261,2635,1848,1645,1812,2382,2309,-150,-15,-520,16929.7180175781,7.60193750266906,5.25070496498196,26.9295035018043,2.07777922801639,-0.905556963603117,1.18326222945037,3490.10989010989,3362.85128205128,0.115815691158157,0.271712158808933,0.575255102040816
31105,1905,2283,2623,1848,1642,1814,2387,2307,-146,-9,-512,16949.2492675781,6.19193180422992,6.13622972850341,26.3770271496594,1.05080008429898,-0.869610937252501,0.412940055637022,3497.4358974359,3359.93846153846,0.12079701120797,0.279156327543424,0.565051020408163
31745,1895,2287,2632,1842,1645,1814,2387,2315,-140,-13,-520,16968.7805175781,6.61894073756753,6.29262252311404,26.7377476885956,2.04303521364483,1.63215657647568,0.382749407949376,3497.4358974359,3371.58974358974,0.12826899128269,0.274193548387097,0.575255102040816
32385,1904,2268,2641,1843,1646,1813,2387,2320,-150,-9,-510,16988.3117675781,6.23647354696475,5.52871706382252,27.1282936177482,2.3911522639459,1.19722231101234,0.772942269470656,3497.4358974359,3378.87179487179,0.115815691158157,0.279156327543424,0.5625
33025,1907,2315,2630,1844,1639,1816,2384,2301,-140,-13,-512,17007.8430175781,6.13845622344287,7.41407934842953,26.5920651570474,-0.00913341763230959,0.848352433851141,-0.391681552235661,3493.04029304029,3351.2,0.12826899128269,0.274193548387097,0.565051020408163
33665,1911,2279,2633,1841,1642,1814,2388,2320,-151,-13,-509,17027.3742675781,5.94671709184763,5.97219675495911,26.780324504089,0.993129957424697,2.0739194160653,0.35291604603318,3498.9010989011,3378.87179487179,0.114570361145704,0.274193548387097,0.561224489795918
34305,1892,2274,2636,1849,1640,1813,2387,2320,-145,-7,-512,17046.9055175781,6.73727226261397,5.77073791450473,26.926208549527,0.357250467933373,-1.28328669931448,0.781874413756942,3497.4358974359,3378.87179487179,0.122042341220423,0.281637717121588,0.565051020408163
34945,1885,2285,2654,1848,1644,1813,2387,2310,-158,-7,-518,17066.4367675781,7.05169081497021,6.2036915075908,27.6308492409199,1.73790076726879,-0.891127034328036,0.801644226443922,3497.4358974359,3364.30769230769,0.105853051058531,0.281637717121588,0.572704081632653
35585,1891,2261,2650,1843,1648,1811,2384,2315,-150,-28,-513,17085.9680175781,6.78016452741657,5.24486640029466,27.5133599705336,3.07090918544109,1.16836245246218,1.53617827548355,3493.04029304029,3371.58974358974,0.115815691158157,0.255583126550869,0.566326530612245
36225,1892,2269,2644,1846,1644,1812,2385,2318,-155,-12,-511,17105.4992675781,6.73981053690774,5.5674357557705,27.2564244229496,1.71407982668723,-0.0574621234261495,1.15902634462024,3494.50549450549,3375.95897435897,0.10958904109589,0.275434243176179,0.563775510204082
36865,1900,2263,2631,1845,1641,1812,2389,2329,-147,-8,-518,17125.0305175781,6.39147576228301,5.33258799884697,26.7412001153033,0.664174570467094,0.384300716163468,1.12919298270405,3500.3663003663,3391.97948717949,0.119551681195517,0.280397022332506,0.572704081632653
37505,1876,2277,2628,1843,1639,1814,2387,2321,-144,-20,-501,17144.5617675781,7.40014352860163,5.89386690474665,26.6133095253347,-0.0320595301350326,1.25416924709014,0.348807259661489,3497.4358974359,3380.3282051282,0.123287671232877,0.265508684863524,0.551020408163265
38145,1894,2278,2651,1841,1646,1814,2384,2312,-139,-9,-508,17164.0930175781,6.66883927999488,5.92482864646724,27.5171353532765,2.38201884631359,2.04557474486348,0.381260717234995,3493.04029304029,3367.22051282051,0.129514321295143,0.279156327543424,0.559948979591837
38785,1871,2264,2645,1847,1647,1816,2381,2291,-153,-12,-517,17183.6242675781,7.61214665006513,5.36676095114556,27.323904885444,2.79336012880587,-0.469849917117258,-0.30926763428753,3488.64468864469,3336.6358974359,0.112079701120797,0.275434243176179,0.571428571428572
39425,1901,2274,2652,1847,1641,1811,2384,2314,-146,-6,-514,17203.1555175781,6.37480699373305,5.76440724222237,27.5592757777635,0.673307988099404,-0.464051717687673,1.52087453493971,3493.04029304029,3370.13333333333,0.12079701120797,0.28287841191067,0.567602040816327
40065,1923,2261,2644,1845,1646,1815,2386,2305,-151,-10,-518,17222.6867675781,5.44154645896056,5.24753545843743,27.2464541562573,2.42231696600209,0.370901161585082,0.0410283160883401,3495.9706959707,3357.02564102564,0.114570361145704,0.277915632754342,0.572704081632653
40705,1890,2288,2624,1848,1645,1814,2384,2295,-143,-5,-520,17242.2180175781,6.82177564431064,6.33580354664446,26.419645335554,2.09246675096564,-0.890869440653862,0.434198559038383,3493.04029304029,3342.46153846154,0.12453300124533,0.284119106699752,0.575255102040816
41345,1900,2279,2633,1845,1644,1811,2385,2314,-147,-10,-510,17261.7492675781,6.4052320879508,5.97210500608545,26.7894993914547,1.69849747565913,0.35569845128748,1.5249833213114,3494.50549450549,3370.13333333333,0.119551681195517,0.277915632754342,0.5625
41985,1892,2286,2658,1842,1641,1811,2388,2328,-145,-11,-508,17281.2805175781,6.76384006736703,6.2421683161446,27.7831683855401,0.632115040332061,1.63846996325361,1.47800024236554,3498.9010989011,3390.52307692308,0.122042341220423,0.276674937965261,0.559948979591837
42625,1888,2296,2647,1845,1642,1812,2383,2313,-147,-12,-503,17300.8117675781,6.9294597959772,6.6467374767792,27.3262523220806,1.01139679268932,0.377214548363014,1.1362791505045,3491.57509157509,3368.67692307692,0.119551681195517,0.275434243176179,0.553571428571429
43265,1890,2271,2665,1845,1643,1815,2384,2310,-150,-14,-507,17320.3430175781,6.84134517861337,5.63905125659257,28.0948743407426,1.38065029933542,0.392159664986443,0.0197698126869796,3493.04029304029,3364.30769230769,0.115815691158157,0.272952853598015,0.558673469387755
43905,1867,2266,2649,1844,1648,1812,2384,2324,-150,-14,-511,17339.8742675781,7.7835715801358,5.44516586861828,27.4834131381718,3.08649153646918,0.75520187774855,1.17022129879239,3493.04029304029,3384.69743589744,0.115815691158157,0.272952853598015,0.563775510204082
44545,1894,2260,2634,1846,1648,1812,2384,2316,-149,-1,-519,17359.4055175781,6.6416709371597,5.2112773044648,26.87226955352,3.10296871557612,-0.0858067946279635,1.18737101582206,3493.04029304029,3373.04615384615,0.11706102117061,0.289081885856079,0.573979591836735
45185,1888,2271,2629,1848,1641,1813,2387,2309,-139,-11,-512,17378.9367675781,6.8961739718788,5.6534474889501,26.6552511049901,0.696234100602127,-0.869868530926675,0.780385723042561,3497.4358974359,3362.85128205128,0.129514321295143,0.276674937965261,0.565051020408163
45825,1877,2275,2631,1849,1643,1812,2383,2316,-139,-16,-507,17398.4680175781,7.35931711480153,5.81263445380394,26.7365546196058,1.39157337312541,-1.31188896419047,1.17766475236429,3491.57509157509,3373.04615384615,0.129514321295143,0.270471464019851,0.558673469387755
46465,1900,2270,2633,1847,1646,1814,2387,2315,-151,-9,-510,17417.9992675781,6.39838595381462,5.61192628595221,26.8073714047787,2.4314503836344,-0.477451272266059,0.432709868324002,3497.4358974359,3371.58974358974,0.114570361145704,0.279156327543424,0.5625
47105,1880,2277,2640,1847,1645,1812,2386,2321,-152,-12,-514,17437.5305175781,7.24292332596673,5.88909596331647,27.0904036683535,2.06954063846292,-0.48505262741486,1.17468737093553,3495.9706959707,3380.3282051282,0.11332503113325,0.275434243176179,0.567602040816327
47745,1900,2264,2650,1847,1644,1814,2388,2320,-153,-7,-517,17457.0617675781,6.4072979389533,5.36500104093268,27.4998959067324,1.73700593918995,-0.463278936665152,0.418537532723095,3498.9010989011,3378.87179487179,0.112079701120797,0.281637717121588,0.571428571428572
48385,1896,2264,2631,1846,1644,1817,2387,2306,-145,-11,-511,17476.5930175781,6.55896916970939,5.37257449341277,26.7425506587236,1.75079863406037,-0.020743316053013,-0.713632831409717,3497.4358974359,3358.48205128205,0.122042341220423,0.276674937965261,0.563775510204082
49025,1884,2252,2637,1843,1648,1815,2388,2319,-147,-16,-519,17496.1242675781,7.05479543003865,4.88983395789294,27.0166042107061,3.10028423133959,1.19773749836069,0.0380509346595781,3498.9010989011,3377.41538461538,0.119551681195517,0.270471464019851,0.573979591836735
49665,1899,2264,2669,1844,1644,1812,2383,2312,-154,-11,-513,17515.6555175781,6.46404261551684,5.35738588441911,28.2614115580894,1.69760264758029,0.783546548950364,1.14187662759058,3491.57509157509,3367.22051282051,0.110834371108344,0.276674937965261,0.566326530612245
50305,1881,2273,2635,1848,1640,1814,2387,2311,-145,-14,-511,17535.1867675781,7.19423386687806,5.73102666655991,26.8973333440096,0.356355639854532,-0.855438601651594,0.398767720036115,3497.4358974359,3365.7641025641,0.122042341220423,0.272952853598015,0.563775510204082
50945,1901,2261,2632,1850,1643,1815,2385,2298,-147,-12,-512,17554.7180175781,6.34906392794611,5.25215626534709,26.7843734652916,1.42184324710276,-1.71036201595484,0.0626441052611521,3494.50549450549,3346.83076923077,0.119551681195517,0.275434243176179,0.565051020408163
51585,1899,2255,2624,1843,1644,1814,2387,2322,-145,-15,-514,17574.2492675781,6.42152451930263,5.01522330674952,26.4776693250486,1.70405158097608,1.21873840808788,0.384238098663757,3497.4358974359,3381.78461538462,0.122042341220423,0.271712158808933,0.567602040816327
52225,1888,2275,2637,1847,1640,1813,2389,2326,-145,-9,-515,17593.7805175781,6.90555838030876,5.81032405034911,26.9675949650887,0.340773288826436,-0.442278026937965,0.764724696727273,3500.3663003663,3387.61025641026,0.122042341220423,0.279156327543424,0.568877551020408
52865,1883,2252,2627,1844,1642,1814,2387,2321,-148,-4,-517,17613.3117675781,7.08855150881857,4.89382920430039,26.6170795699614,1.0178457260851,0.812406407500526,0.378640621577684,3497.4358974359,3380.3282051282,0.118306351183064,0.285359801488834,0.571428571428572
53505,1874,2271,2643,1845,1644,1814,2386,2315,-144,-8,-514,17632.8430175781,7.49083645613136,5.64772569555655,27.2274304443448,1.72052876008302,0.377729735711362,0.401387815693426,3495.9706959707,3371.58974358974,0.123287671232877,0.280397022332506,0.567602040816327
54145,1880,2264,2643,1843,1639,1813,2388,2328,-153,-5,-513,17652.3742675781,7.235412596353,5.36763673584865,27.2363264151346,-0.0394032916096599,1.24682548561552,0.723339094867481,3498.9010989011,3390.52307692308,0.112079701120797,0.284119106699752,0.566326530612245
54785,1889,2245,2679,1838,1642,1814,2388,2318,-145,-1,-515,17671.9055175781,6.87434858299703,4.59292159107894,28.707840892106,0.968414188764292,3.33543242463007,0.327191470488677,3498.9010989011,3375.95897435897,0.122042341220423,0.289081885856079,0.568877551020408
55425,1893,2280,2631,1847,1641,1813,2387,2311,-153,-3,-513,17691.4367675781,6.69618961923217,6.01286719567399,26.7132804326009,0.687995511048658,-0.449364194738418,0.771810864527727,3497.4358974359,3365.7641025641,0.112079701120797,0.286600496277916,0.566326530612245
56065,1891,2293,2654,1844,1643,1813,2387,2322,-144,-11,-504,17710.9680175781,6.80767717875216,6.52390041477164,27.6099585228365,1.3577241868327,0.797976478225445,0.76025862458413,3497.4358974359,3381.78461538462,0.123287671232877,0.276674937965261,0.55484693877551
56705,1904,2281,2645,1846,1647,1813,2386,2316,-156,-5,-513,17730.4992675781,6.24953324845729,6.04737378024043,27.2626219759571,2.76309025482852,-0.0713768653528827,0.805753012815613,3495.9706959707,3373.04615384615,0.108343711083437,0.284119106699752,0.566326530612245
57345,1893,2274,2619,1846,1643,1811,2385,2331,-147,-3,-512,17750.0305175781,6.68211300658724,5.77755235357547,26.244764642453,1.35951384299038,-0.0577197171003233,1.52647201202578,3494.50549450549,3394.89230769231,0.119551681195517,0.286600496277916,0.565051020408163
57985,1893,2267,2633,1843,1642,1814,2387,2315,-144,-18,-510,17769.5617675781,6.68788617935003,5.4918083269276,26.8191673072406,1.00960713653163,1.23291074368878,0.370065763062849,3497.4358974359,3371.58974358974,0.123287671232877,0.267990074441687,0.5625
58625,1894,2264,2630,1841,1637,1816,2388,2306,-148,-10,-509,17789.0930175781,6.64154282236884,5.37295817052079,26.7041829479213,-0.728293630737159,2.12403777801682,-0.431578463381072,3498.9010989011,3358.48205128205,0.118306351183064,0.277915632754342,0.561224489795918
59265,1876,2249,2659,1837,1635,1815,2388,2320,-146,-9,-510,17808.6242675781,7.4034184629428,4.76089976619051,27.9100233809493,-1.4630361948701,3.81288369689613,-0.105518397835325,3498.9010989011,3378.87179487179,0.12079701120797,0.279156327543424,0.5625
59905,1876,2225,2677,1837,1635,1810,2385,2319,-145,-9,-509,17828.1555175781,7.39943089007751,3.79321672218308,28.6783277816924,-1.49975500224324,3.77616488952299,1.76714077819464,3494.50549450549,3377.41538461538,0.122042341220423,0.279156327543424,0.561224489795918
60545,1888,2226,2671,1851,1635,1808,2380,2299,-150,-9,-515,17847.6867675781,6.89523713247069,3.8357388219845,28.4261178015502,-1.39910227144394,-2.12558334006186,2.63625246781431,3487.17948717949,3348.28717948718,0.115815691158157,0.279156327543424,0.568877551020408
61185,1909,2281,2653,1849,1645,1808,2379,2294,-148,-12,-513,17867.2180175781,6.04745902328486,6.04421261450259,27.5787385497406,2.05664277167135,-1.35543634568988,2.68996442878917,3485.71428571429,3341.00512820513,0.118306351183064,0.275434243176179,0.566326530612245
61825,1871,2244,2643,1844,1640,1808,2379,2310,-148,0,-517,17886.7492675781,7.59534759811458,4.56716451273675,27.2835487263255,0.279338712792894,0.782516174253669,2.61165929721273,3485.71428571429,3364.30769230769,0.118306351183064,0.290322580645161,0.571428571428572
62465,1891,2265,2637,1847,1639,1805,2382,2328,-137,-7,-503,17906.2805175781,6.77290202021011,5.41015049484338,26.984950515662,-0.0651990251928046,-0.49394195093453,3.75389321057476,3490.10989010989,3390.52307692308,0.13200498132005,0.281637717121588,0.553571428571429
63105,1889,2292,2643,1847,1640,1808,2381,2317,-150,-4,-504,17925.8117675781,6.88156304715692,6.48826782130122,27.1732178698781,0.3040544814533,-0.478996834311101,2.63738387275724,3488.64468864469,3374.50256410256,0.115815691158157,0.285359801488834,0.55484693877551
63745,1891,2269,2634,1841,1646,1812,2383,2304,-150,-5,-511,17945.3430175781,6.77356661568766,5.57143100217795,26.8568997822049,2.36733132336433,2.03088722191423,1.13032438764698,3491.57509157509,3355.56923076923,0.115815691158157,0.284119106699752,0.563775510204082
64385,1882,2266,2648,1842,1647,1811,2385,2328,-143,-5,-506,17964.8742675781,7.15753114790853,5.44569133944014,27.4308660559862,2.71544837366539,1.59595295645089,1.52051724916826,3494.50549450549,3390.52307692308,0.12453300124533,0.284119106699752,0.557397959183674
65025,1880,2249,2636,1844,1647,1810,2385,2318,-148,-3,-510,17984.4055175781,7.21845340091389,4.77014138000982,26.9858619990178,2.7245817912977,0.747600522599749,1.91219880140392,3494.50549450549,3375.95897435897,0.118306351183064,0.286600496277916,0.5625
129,1906,2247,2668,1847,1648,1813,2388,2307,-148,-8,-512,18003.9367675781,6.15853604829928,4.6775070463135,28.2492953686503,3.11855106660421,-0.498967369341593,0.821414039130901,3498.9010989011,3359.93846153846,0.118306351183064,0.280397022332506,0.565051020408163
769,1895,2263,2643,1847,1641,1815,2389,2319,-144,-3,-518,18023.4680175781,6.60940419282344,5.32774199015651,27.2258009843486,0.702683033997913,-0.434676671789164,0.0227471941157415,3500.3663003663,3377.41538461538,0.123287671232877,0.286600496277916,0.572704081632653
1409,1893,2268,2616,1843,1649,1818,2390,2311,-147,-10,-515,18042.9992675781,6.67517078635791,5.53863428298422,26.1365717015779,3.4695377379857,1.21268261498412,-1.07845840315795,3501.8315018315,3365.7641025641,0.119551681195517,0.277915632754342,0.568877551020408
2049,1888,2260,2646,1840,1652,1818,2388,2307,-142,-4,-509,18062.5305175781,6.90128254916405,5.20642295496765,27.3577045032349,4.48648863599196,2.45293712014753,-1.08292447530109,3498.9010989011,3359.93846153846,0.125778331257783,0.285359801488834,0.561224489795918
2689,1867,2249,2654,1844,1644,1815,2388,2319,-145,-8,-516,18082.0617675781,7.77460354477612,4.76282649253731,27.7173507462687,1.71963393200417,0.805577833374246,0.0182811219725986,3498.9010989011,3377.41538461538,0.122042341220423,0.280397022332506,0.57015306122449
3329,1889,2266,2636,1845,1647,1817,2389,2305,-144,-15,-515,18101.5930175781,6.85623635444025,5.45055402974399,26.9445970256016,2.78422671117356,0.378502516733883,-0.700949186523191,3500.3663003663,3357.02564102564,0.123287671232877,0.271712158808933,0.568877551020408
3969,1891,2260,2643,1841,1642,1816,2386,2321,-150,-7,-506,18121.1242675781,6.77385487396708,5.20764905355198,27.2350946448017,1.00781748037395,2.08860693901455,-0.396147624378804,3495.9706959707,3380.3282051282,0.115815691158157,0.281637717121588,0.557397959183674
4609,1886,2259,2639,1846,1643,1814,2385,2311,-143,-7,-510,18140.6555175781,6.97833925864241,5.16918892661158,27.0811073388423,1.38154512741426,-0.0356884326764414,0.402876506407807,3494.50549450549,3365.7641025641,0.12453300124533,0.281637717121588,0.5625
5249,1896,2251,2641,1844,1643,1815,2388,2310,-146,-4,-511,18160.1867675781,6.55700741197446,4.84831275489505,27.1687245104947,1.37241170978195,0.8126640011747,0.011194954172145,3498.9010989011,3364.30769230769,0.12079701120797,0.285359801488834,0.563775510204082
5889,1891,2239,2613,1846,1644,1812,2384,2307,-152,-9,-515,18179.7180175781,6.73409925293063,4.37924280155019,26.0757198449811,1.71407982668723,-0.0574621234261495,1.15902634462024,3493.04029304029,3359.93846153846,0.11332503113325,0.279156327543424,0.568877551020408
6529,1895,2249,2639,1846,1642,1811,2385,2317,-145,-8,-511,18199.2492675781,6.59558380976021,4.76906541594602,27.0934584053979,1.01229162076816,-0.0506335492998698,1.51938584422533,3494.50549450549,3374.50256410256,0.122042341220423,0.280397022332506,0.563775510204082
7169,1899,2252,2642,1842,1642,1812,2382,2315,-147,-7,-511,18218.7805175781,6.43351125942178,4.88795727638631,27.2042723613691,0.986681024028911,1.63872755692778,1.11055457496,3490.10989010989,3371.58974358974,0.119551681195517,0.281637717121588,0.563775510204082
7809,1888,2252,2650,1839,1644,1813,2387,2321,-149,-15,-502,18238.3117675781,6.89836793767216,4.88466265774134,27.5337342258664,1.66375346128758,2.89341199136628,0.724470499810411,3497.4358974359,3380.3282051282,0.11706102117061,0.271712158808933,0.552295918367347
8449,1880,2241,2654,1847,1643,1812,2381,2303,-153,-4,-509,18257.8430175781,7.2266367331796,4.44277606068371,27.7223939316294,1.37509619401848,-0.470880291813953,1.16051503533463,3488.64468864469,3354.11282051282,0.112079701120797,0.285359801488834,0.561224489795918
9089,1889,2273,2647,1846,1639,1810,2384,2322,-152,-8,-510,18277.3742675781,6.87028093838746,5.7262890883565,27.3710911643499,-0.0367188073731365,-0.0367188073731365,1.87265917602996,3493.04029304029,3381.78461538462,0.11332503113325,0.280397022332506,0.5625
9729,1892,2269,2643,1847,1645,1809,2385,2318,-138,-9,-507,18296.9055175781,6.73901782663934,5.56783611449192,27.2163885508082,2.04750935403904,-0.507083911838742,2.29828287655351,3494.50549450549,3375.95897435897,0.130759651307597,0.279156327543424,0.558673469387755
10369,1900,2267,2637,1847,1645,1813,2386,2306,-150,-10,-513,18316.4367675781,6.39927475017616,5.49026527768881,26.9734722311191,2.07688439993755,-0.477708865940232,0.800155535729541,3495.9706959707,3358.48205128205,0.115815691158157,0.277915632754342,0.566326530612245
11009,1892,2267,2625,1845,1646,1811,2385,2319,-155,-9,-510,18335.9680175781,6.72322767866675,5.49500285589221,26.4997144107787,2.39294192010358,0.341526115686573,1.53915565691231,3494.50549450549,3377.41538461538,0.10958904109589,0.279156327543424,0.5625
11649,1909,2259,2636,1846,1647,1812,2383,2310,-144,-6,-513,18355.4992675781,6.01724795416693,5.17058184132983,26.9418158670168,2.7557464933539,-0.07872062682751,1.18028484802161,3491.57509157509,3364.30769230769,0.123287671232877,0.28287841191067,0.566326530612245
12289,1888,2265,2627,1846,1642,1811,2385,2329,-143,-2,-513,18375.0305175781,6.89002446191788,5.41412905963744,26.5870940362565,1.01229162076816,-0.0506335492998698,1.51938584422533,3494.50549450549,3391.97948717949,0.12453300124533,0.287841191066998,0.566326530612245
12929,1895,2249,2648,1842,1645,1813,2387,2316,-144,-2,-507,18394.5617675781,6.60271820217582,4.76546218745329,27.4537812546709,2.0356914521702,1.62481281500105,0.757281243155368,3497.4358974359,3373.04615384615,0.123287671232877,0.287841191066998,0.558673469387755
13569,1879,2263,2635,1846,1644,1813,2386,2309,-156,-6,-506,18414.0930175781,7.26999341409903,5.33081140702069,26.9188592979309,1.72142358816186,-0.0501183619515222,0.784494509414253,3495.9706959707,3362.85128205128,0.108343711083437,0.28287841191067,0.557397959183674
14209,1884,2270,2650,1843,1645,1812,2384,2315,-150,-4,-509,18433.6242675781,7.07879293180023,5.60498673478103,27.501326521897,2.03658628024905,1.19696471733817,1.14038793687619,3493.04029304029,3371.58974358974,0.115815691158157,0.285359801488834,0.561224489795918
14849,1886,2262,2619,1846,1644,1812,2382,2315,-150,3,-512,18453.1555175781,6.96476709798646,5.29725567441761,26.2744325582388,1.71407982668723,-0.0574621234261495,1.15902634462024,3490.10989010989,3371.58974358974,0.115815691158157,0.294044665012407,0.565051020408163
15489,1894,2254,2650,1846,1646,1814,2385,2305,-139,-2,-507,18472.6867675781,6.64979021202998,4.96475241816668,27.5247581833323,2.42321179408093,-0.0569469360778019,0.424135009809167,3494.50549450549,3357.02564102564,0.129514321295143,0.287841191066998,0.558673469387755
16129,1887,2262,2659,1845,1643,1813,2388,2318,-148,-7,-512,18492.2180175781,6.95479232725856,5.28124966636773,27.8750333632268,1.36596277638617,0.377472142037188,0.768833483098964,3498.9010989011,3375.95897435897,0.118306351183064,0.281637717121588,0.565051020408163
16769,1888,2254,2640,1847,1647,1812,2382,2316,-146,-12,-505,18511.7492675781,6.89196219812952,4.96870596054065,27.1294039459356,2.76398508290736,-0.499224963015767,1.18885970653644,3490.10989010989,3373.04615384615,0.12079701120797,0.275434243176179,0.556122448979592
17409,1882,2290,2623,1844,1648,1813,2386,2319,-140,-7,-512,18531.2805175781,7.15596974889501,6.41617689449747,26.382310550253,3.09383529794381,0.762545639223177,0.795689463586398,3495.9706959707,3377.41538461538,0.12826899128269,0.281637717121588,0.565051020408163
18049,1896,2255,2603,1849,1643,1813,2386,2321,-151,-3,-518,18550.8117675781,6.52992714805799,5.02360581747913,25.6394182520872,1.39891713460004,-1.30454520271584,0.803132917158303,3495.9706959707,3380.3282051282,0.114570361145704,0.286600496277916,0.572704081632653
18689,1904,2268,2637,1846,1644,1815,2387,2304,-150,-7,-508,18570.3430175781,6.23330270589115,5.53031849870818,26.9681501291824,1.73611111111111,-0.0354308390022676,0.0354308390022676,3497.4358974359,3355.56923076923,0.115815691158157,0.281637717121588,0.559948979591837
19329,1904,2280,2635,1845,1643,1814,2387,2321,-152,-11,-508,18589.8742675781,6.24084546420259,6.01135750966199,26.864249033801,1.37330653786079,0.384815903511815,0.394301647892972,3497.4358974359,3380.3282051282,0.11332503113325,0.276674937965261,0.559948979591837
19969,1891,2283,2643,1847,1644,1813,2387,2314,-145,-9,-505,18609.4055175781,6.79135055009288,6.12810578278137,27.1894217218628,1.72966217771532,-0.470622698139779,0.793069367929087,3497.4358974359,3370.13333333333,0.122042341220423,0.279156327543424,0.556122448979592
20609,1903,2268,2639,1841,1649,1819,2392,2307,-144,-6,-518,18628.9367675781,6.27657130789187,5.52950944045865,27.0490559541349,3.46040432035339,2.06103504883526,-1.47013995539361,3504.7619047619,3359.93846153846,0.123287671232877,0.28287841191067,0.572704081632653
21249,1894,2241,2657,1844,1651,1818,2389,2317,-148,-10,-510,18648.4680175781,6.64545032348985,4.44169175581321,27.8308244186791,4.17222077198361,0.778005943194953,-1.0557112090422,3500.3663003663,3374.50256410256,0.118306351183064,0.277915632754342,0.5625
21889,1873,2244,2649,1844,1635,1816,2386,2319,-146,-4,-513,18667.9992675781,7.51673749679713,4.56477904202165,27.5220957978349,-1.3980223065212,0.876697105052955,-0.420026223437476,3495.9706959707,3377.41538461538,0.12079701120797,0.285359801488834,0.566326530612245
